,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,ContinentName,cluster_final
378,S,F,10000.0,1.0,1.0,High School,Manual,Europe,0.0
379,M,M,10000.0,1.0,1.0,High School,Manual,Europe,0.0
380,S,M,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
381,M,F,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
382,M,M,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
383,M,F,30000.0,3.0,0.0,Graduate Degree,Clerical,Europe,2.0
384,M,F,30000.0,3.0,0.0,Bachelors,Clerical,Europe,0.0
385,S,M,30000.0,3.0,0.0,Bachelors,Clerical,Europe,0.0
386,M,F,30000.0,3.0,0.0,Bachelors,Clerical,Europe,0.0
387,S,F,40000.0,3.0,0.0,Graduate Degree,Clerical,Europe,2.0
388,M,M,40000.0,3.0,0.0,Graduate Degree,Clerical,Europe,2.0
389,S,M,10000.0,1.0,1.0,High School,Manual,Europe,0.0
390,S,F,10000.0,1.0,1.0,High School,Manual,Europe,0.0
391,S,F,10000.0,2.0,2.0,High School,Manual,Europe,0.0
392,S,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
393,S,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
394,S,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
395,S,F,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
396,M,M,10000.0,2.0,2.0,High School,Manual,Europe,0.0
397,S,F,20000.0,0.0,0.0,Partial College,Manual,Europe,0.0
398,S,M,30000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
399,S,F,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
400,S,M,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
401,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
402,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
403,S,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
404,S,F,10000.0,3.0,0.0,Partial College,Manual,Europe,0.0
405,S,F,10000.0,3.0,0.0,Partial College,Manual,Europe,0.0
406,M,F,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
407,M,M,20000.0,2.0,0.0,Partial College,Manual,Europe,0.0
408,M,M,10000.0,2.0,1.0,High School,Manual,Europe,0.0
409,S,F,10000.0,2.0,2.0,High School,Manual,Europe,0.0
410,M,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
411,M,M,80000.0,3.0,2.0,Partial College,Professional,Europe,0.0
412,S,F,80000.0,4.0,2.0,Partial College,Professional,Europe,0.0
413,M,F,80000.0,4.0,2.0,Partial College,Professional,Europe,0.0
414,S,M,80000.0,4.0,2.0,Partial College,Professional,Europe,0.0
415,S,M,90000.0,5.0,0.0,Partial College,Professional,Europe,0.0
416,M,F,60000.0,3.0,1.0,Partial High School,Skilled Manual,Europe,0.0
417,M,F,70000.0,5.0,1.0,High School,Professional,Europe,0.0
418,S,M,90000.0,5.0,0.0,Partial College,Professional,Europe,0.0
419,M,M,150000.0,3.0,4.0,Graduate Degree,Management,Europe,0.0
420,M,M,100000.0,2.0,3.0,Bachelors,Management,Europe,0.0
421,M,F,110000.0,3.0,4.0,Bachelors,Management,Europe,0.0
422,M,M,170000.0,4.0,4.0,Bachelors,Management,Europe,0.0
423,M,F,80000.0,4.0,2.0,Partial College,Professional,Europe,0.0
424,M,F,80000.0,4.0,2.0,Partial College,Professional,Europe,0.0
425,M,F,90000.0,4.0,2.0,High School,Professional,Europe,0.0
426,M,M,110000.0,3.0,4.0,Bachelors,Management,Europe,0.0
427,M,F,110000.0,2.0,5.0,Partial College,Professional,Europe,0.0
428,S,F,120000.0,2.0,5.0,Bachelors,Management,Europe,0.0
429,M,M,80000.0,4.0,1.0,Partial College,Professional,Europe,0.0
430,M,F,90000.0,4.0,1.0,High School,Professional,Europe,0.0
431,M,M,110000.0,4.0,5.0,Partial College,Professional,Europe,4.0
432,M,F,80000.0,4.0,2.0,High School,Professional,Europe,0.0
433,M,M,80000.0,5.0,2.0,High School,Professional,Europe,0.0
434,M,M,170000.0,5.0,5.0,Partial College,Professional,Europe,4.0
435,S,F,100000.0,3.0,4.0,Partial College,Management,Europe,0.0
436,M,F,160000.0,3.0,5.0,Partial College,Management,Europe,0.0
437,M,M,90000.0,4.0,1.0,High School,Management,Europe,0.0
438,M,F,130000.0,4.0,5.0,High School,Management,Europe,4.0
439,M,F,90000.0,4.0,1.0,High School,Management,Europe,0.0
440,M,M,80000.0,5.0,0.0,Partial High School,Skilled Manual,Europe,0.0
441,M,F,90000.0,5.0,0.0,Partial High School,Skilled Manual,Europe,0.0
442,M,M,90000.0,5.0,0.0,Partial High School,Skilled Manual,Europe,0.0
443,S,F,60000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
444,M,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
445,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
446,S,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
447,M,F,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
448,S,M,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
449,M,M,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
450,S,M,130000.0,4.0,5.0,High School,Management,Asia,4.0
451,S,M,70000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
452,S,F,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
453,S,M,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
454,S,F,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
455,M,M,100000.0,0.0,5.0,High School,Management,Asia,6.0
456,M,M,120000.0,5.0,5.0,Partial High School,Professional,Asia,4.0
457,M,F,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
458,M,F,100000.0,0.0,5.0,High School,Management,Asia,6.0
459,S,F,80000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
460,S,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
461,S,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
462,M,F,110000.0,0.0,5.0,High School,Management,Asia,6.0
463,M,F,110000.0,0.0,5.0,High School,Management,Asia,6.0
464,M,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
465,M,M,90000.0,0.0,0.0,Bachelors,Professional,Asia,0.0
466,M,M,150000.0,0.0,5.0,Partial High School,Management,Asia,7.0
467,M,M,170000.0,1.0,5.0,Graduate Degree,Management,Asia,0.0
468,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
469,S,M,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
470,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
471,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
472,S,M,60000.0,3.0,2.0,Bachelors,Professional,Asia,0.0
473,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
474,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
475,S,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
476,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
477,S,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
478,S,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
479,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
480,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
481,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
482,S,F,30000.0,0.0,0.0,High School,Manual,Europe,0.0
483,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
484,S,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
485,M,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
486,S,F,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
487,S,F,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
488,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
489,S,F,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
490,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
491,M,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
492,S,M,30000.0,0.0,0.0,High School,Manual,Europe,0.0
493,S,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
494,S,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
495,S,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
496,S,M,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
497,S,F,40000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
498,S,M,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
499,S,M,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
500,S,F,40000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
501,S,F,40000.0,3.0,3.0,Partial College,Clerical,North America,0.0
502,S,M,40000.0,4.0,4.0,Partial College,Clerical,North America,0.0
503,M,M,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
504,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,North America,0.0
505,S,F,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
506,S,M,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
507,S,F,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
508,S,F,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
509,M,F,30000.0,1.0,0.0,Bachelors,Skilled Manual,North America,0.0
510,M,M,30000.0,1.0,0.0,Bachelors,Skilled Manual,North America,0.0
511,M,M,30000.0,1.0,0.0,Bachelors,Skilled Manual,North America,0.0
512,S,F,20000.0,3.0,0.0,Partial High School,Manual,North America,0.0
513,S,F,20000.0,3.0,0.0,Partial High School,Manual,North America,0.0
514,M,M,30000.0,1.0,0.0,High School,Clerical,North America,0.0
515,M,F,30000.0,1.0,0.0,High School,Clerical,North America,0.0
516,M,F,30000.0,1.0,0.0,High School,Clerical,North America,0.0
517,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
518,M,M,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
519,M,M,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
520,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
521,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
522,M,M,80000.0,5.0,0.0,Graduate Degree,Skilled Manual,North America,5.0
523,M,M,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
524,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
525,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
526,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
527,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
528,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
529,M,M,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
530,M,M,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
531,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
532,M,F,40000.0,1.0,0.0,Partial College,Clerical,North America,0.0
533,M,F,40000.0,1.0,0.0,Partial College,Clerical,Europe,0.0
534,S,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
535,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
536,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
537,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
538,S,F,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
539,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
540,S,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
541,S,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
542,S,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
543,M,F,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
544,M,M,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
545,M,M,30000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
546,M,F,30000.0,1.0,1.0,Bachelors,Clerical,Europe,0.0
547,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
548,S,M,40000.0,0.0,0.0,Graduate Degree,Clerical,Europe,0.0
549,M,F,40000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
550,S,F,40000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
551,S,M,10000.0,3.0,3.0,High School,Manual,Europe,0.0
552,S,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
553,M,F,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
554,S,F,10000.0,4.0,0.0,High School,Manual,Europe,0.0
555,M,F,40000.0,1.0,0.0,Bachelors,Clerical,Europe,0.0
556,M,M,20000.0,1.0,1.0,Partial College,Manual,Europe,0.0
557,S,F,30000.0,1.0,1.0,Bachelors,Clerical,Europe,0.0
558,S,M,30000.0,1.0,1.0,Bachelors,Clerical,Europe,0.0
559,S,M,30000.0,1.0,1.0,Bachelors,Clerical,Europe,0.0
560,S,F,30000.0,1.0,1.0,Bachelors,Clerical,Europe,0.0
561,S,F,10000.0,5.0,5.0,Partial High School,Manual,Europe,4.0
562,M,M,20000.0,1.0,1.0,High School,Manual,Europe,0.0
563,S,M,20000.0,1.0,1.0,High School,Manual,Europe,0.0
564,S,M,20000.0,1.0,1.0,High School,Manual,Europe,0.0
565,S,M,20000.0,2.0,2.0,High School,Manual,Europe,0.0
566,M,F,40000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
567,M,F,40000.0,0.0,0.0,Bachelors,Clerical,Europe,0.0
568,S,F,20000.0,2.0,2.0,High School,Manual,Europe,0.0
569,M,M,30000.0,1.0,1.0,Bachelors,Clerical,Europe,0.0
570,M,F,30000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
571,M,M,30000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
572,M,M,30000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
573,S,F,20000.0,2.0,2.0,High School,Manual,Europe,0.0
574,S,F,20000.0,2.0,2.0,High School,Manual,Europe,0.0
575,S,M,20000.0,2.0,2.0,High School,Manual,Europe,0.0
576,M,M,30000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
577,M,F,30000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
578,S,F,10000.0,3.0,2.0,Partial High School,Manual,Europe,0.0
579,S,M,20000.0,3.0,3.0,High School,Manual,Europe,0.0
580,M,M,30000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
581,M,F,40000.0,0.0,0.0,Bachelors,Professional,Europe,0.0
582,S,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
583,S,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
584,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
585,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
586,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
587,S,M,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
588,M,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
589,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
590,S,F,30000.0,2.0,2.0,Partial College,Clerical,Europe,0.0
591,S,F,30000.0,3.0,3.0,Partial College,Clerical,Europe,0.0
592,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
593,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
594,S,M,20000.0,4.0,4.0,High School,Manual,Europe,0.0
595,S,M,20000.0,5.0,5.0,High School,Manual,Europe,4.0
596,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,Europe,0.0
597,S,F,30000.0,3.0,3.0,Partial College,Clerical,Europe,0.0
598,S,F,30000.0,3.0,3.0,Partial College,Clerical,Europe,0.0
599,S,F,20000.0,0.0,0.0,High School,Manual,Europe,0.0
600,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
601,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
602,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
603,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
604,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
605,S,F,20000.0,0.0,0.0,High School,Manual,Europe,0.0
606,S,F,10000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
607,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
608,S,M,20000.0,0.0,0.0,High School,Manual,Europe,0.0
609,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
610,S,M,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
611,M,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
612,S,M,20000.0,0.0,0.0,Partial High School,Manual,Europe,1.0
613,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
614,S,F,30000.0,0.0,0.0,Partial College,Clerical,Europe,0.0
615,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
616,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,Europe,0.0
617,S,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
618,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,North America,2.0
619,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
620,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
621,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
622,M,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
623,S,F,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
624,S,M,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
625,M,M,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
626,M,F,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
627,M,M,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
628,S,F,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
629,S,M,40000.0,4.0,4.0,High School,Skilled Manual,North America,0.0
630,M,F,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
631,M,M,60000.0,1.0,1.0,Graduate Degree,Skilled Manual,North America,0.0
632,M,F,60000.0,1.0,1.0,Graduate Degree,Skilled Manual,North America,0.0
633,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
634,M,M,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
635,M,M,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,North America,0.0
636,S,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
637,M,F,70000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
638,M,M,70000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
639,M,F,70000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
640,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
641,M,M,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
642,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
643,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,North America,0.0
644,S,M,40000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
645,S,F,40000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
646,S,F,40000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
647,S,M,40000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
648,S,M,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
649,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
650,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
651,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
652,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
653,S,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
654,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
655,S,F,70000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
656,M,F,70000.0,3.0,0.0,Graduate Degree,Professional,North America,2.0
657,M,F,70000.0,3.0,0.0,Graduate Degree,Professional,North America,2.0
658,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
659,S,M,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
660,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
661,S,M,60000.0,1.0,0.0,Graduate Degree,Professional,North America,0.0
662,S,M,60000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
663,M,M,70000.0,4.0,0.0,Graduate Degree,Professional,North America,2.0
664,S,F,70000.0,4.0,0.0,Graduate Degree,Professional,North America,2.0
665,M,F,70000.0,4.0,0.0,Graduate Degree,Professional,North America,2.0
666,M,M,80000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
667,M,M,70000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
668,S,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
669,S,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
670,S,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,North America,0.0
671,S,F,60000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
672,M,M,60000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
673,S,F,60000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
674,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
675,S,M,70000.0,4.0,0.0,Graduate Degree,Professional,North America,2.0
676,M,M,80000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
677,S,M,60000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
678,M,M,70000.0,5.0,0.0,Graduate Degree,Professional,North America,5.0
679,M,M,70000.0,5.0,5.0,Graduate Degree,Professional,North America,4.0
680,M,F,70000.0,5.0,5.0,Graduate Degree,Professional,North America,4.0
681,M,F,70000.0,5.0,5.0,Graduate Degree,Professional,North America,4.0
682,M,F,70000.0,5.0,5.0,Graduate Degree,Professional,North America,4.0
683,M,M,80000.0,2.0,0.0,Graduate Degree,Professional,North America,2.0
684,S,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
685,M,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
686,S,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
687,S,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
688,S,F,80000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
689,M,M,80000.0,3.0,3.0,Bachelors,Skilled Manual,North America,0.0
690,M,F,60000.0,0.0,0.0,Graduate Degree,Professional,North America,0.0
691,S,F,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
692,M,M,40000.0,0.0,0.0,Bachelors,Professional,North America,0.0
693,S,F,50000.0,4.0,4.0,Bachelors,Skilled Manual,North America,0.0
694,M,M,50000.0,4.0,4.0,Bachelors,Skilled Manual,North America,0.0
695,M,M,50000.0,5.0,5.0,Bachelors,Skilled Manual,North America,4.0
